county,year,sex,age_band,population
Nyeri,2023,f,80,3396.0
Nyeri,2023,f,85,1690.0
Nyeri,2023,f,90,902.0
Nyeri,2023,m,00,7906.0
Nyeri,2023,m,01,30426.0
Nyeri,2023,m,05,36674.0
Nyeri,2023,m,10,37725.0
Nyeri,2023,m,15,39311.0
Nyeri,2023,m,20,32513.0
Nyeri,2023,m,25,25189.0
Nyeri,2023,m,30,27172.0
Nyeri,2023,m,35,29383.0
Nyeri,2023,m,40,25678.0
Nyeri,2023,m,45,23369.0
Nyeri,2023,m,50,21808.0
Nyeri,2023,m,55,17124.0
Nyeri,2023,m,60,10263.0
Nyeri,2023,m,65,7321.0
Nyeri,2023,m,70,5536.0
Nyeri,2023,m,75,3342.0
Nyeri,2023,m,80,1565.0
Nyeri,2023,m,85,779.0
Nyeri,2023,m,90,448.0
Samburu,2023,f,00,6270.0
Samburu,2023,f,01,24151.0
Samburu,2023,f,05,29896.0
Samburu,2023,f,10,26676.0
Samburu,2023,f,15,20729.0
Samburu,2023,f,20,17874.0
Samburu,2023,f,25,13439.0
Samburu,2023,f,30,10449.0
Samburu,2023,f,35,7437.0
Samburu,2023,f,40,6022.0
Samburu,2023,f,45,5571.0
Samburu,2023,f,50,4061.0
Samburu,2023,f,55,2758.0
Samburu,2023,f,60,2892.0
Samburu,2023,f,65,1677.0
Samburu,2023,f,70,1310.0
Samburu,2023,f,75,727.0
Samburu,2023,f,80,429.0
Samburu,2023,f,85,294.0
Samburu,2023,f,90,223.0
Samburu,2023,m,00,6371.0
Samburu,2023,m,01,24520.0
Samburu,2023,m,05,30644.0
Samburu,2023,m,10,28359.0
Samburu,2023,m,15,24402.0
Samburu,2023,m,20,18285.0
Samburu,2023,m,25,13417.0
Samburu,2023,m,30,10133.0
Samburu,2023,m,35,7164.0
Samburu,2023,m,40,6721.0
Samburu,2023,m,45,5233.0
Samburu,2023,m,50,3682.0
Samburu,2023,m,55,2728.0
Samburu,2023,m,60,2528.0
Samburu,2023,m,65,1276.0
Samburu,2023,m,70,1111.0
Samburu,2023,m,75,687.0
Samburu,2023,m,80,309.0
Samburu,2023,m,85,171.0
Samburu,2023,m,90,116.0
Siaya,2023,f,00,14101.0
Siaya,2023,f,01,54315.0
Siaya,2023,f,05,73639.0
Siaya,2023,f,10,80382.0
Siaya,2023,f,15,68617.0
Siaya,2023,f,20,48405.0
Siaya,2023,f,25,39784.0
Siaya,2023,f,30,37509.0
Siaya,2023,f,35,29840.0
Siaya,2023,f,40,24986.0
Siaya,2023,f,45,20176.0
Siaya,2023,f,50,20664.0
Siaya,2023,f,55,18442.0
Siaya,2023,f,60,15986.0
Siaya,2023,f,65,12150.0
Siaya,2023,f,70,7851.0
Siaya,2023,f,75,5440.0
Siaya,2023,f,80,3409.0
Siaya,2023,f,85,1684.0
Siaya,2023,f,90,870.0
Siaya,2023,m,00,14204.0
Siaya,2023,m,01,54667.0
Siaya,2023,m,05,73375.0
Siaya,2023,m,10,80289.0
Siaya,2023,m,15,67738.0
Siaya,2023,m,20,43648.0
Siaya,2023,m,25,32723.0
Siaya,2023,m,30,32680.0
Siaya,2023,m,35,29828.0
Siaya,2023,m,40,23552.0
Siaya,2023,m,45,17013.0
Siaya,2023,m,50,14603.0
Siaya,2023,m,55,12383.0
Siaya,2023,m,60,10205.0
Siaya,2023,m,65,7616.0
Siaya,2023,m,70,5138.0
Siaya,2023,m,75,3126.0
Siaya,2023,m,80,1533.0
Siaya,2023,m,85,776.0
Siaya,2023,m,90,448.0
TaitaTaveta,2023,f,00,4477.0
TaitaTaveta,2023,f,01,17243.0
TaitaTaveta,2023,f,05,19847.0
TaitaTaveta,2023,f,10,21006.0
TaitaTaveta,2023,f,15,19853.0
TaitaTaveta,2023,f,20,16112.0
TaitaTaveta,2023,f,25,13865.0
TaitaTaveta,2023,f,30,12522.0
TaitaTaveta,2023,f,35,12519.0
TaitaTaveta,2023,f,40,10261.0
TaitaTaveta,2023,f,45,9281.0
TaitaTaveta,2023,f,50,7795.0
TaitaTaveta,2023,f,55,6694.0
TaitaTaveta,2023,f,60,5056.0
TaitaTaveta,2023,f,65,3549.0
TaitaTaveta,2023,f,70,2221.0
TaitaTaveta,2023,f,75,1453.0
TaitaTaveta,2023,f,80,984.0
TaitaTaveta,2023,f,85,585.0
TaitaTaveta,2023,f,90,391.0
TaitaTaveta,2023,m,00,4524.0
TaitaTaveta,2023,m,01,17412.0
TaitaTaveta,2023,m,05,20029.0
TaitaTaveta,2023,m,10,21210.0
TaitaTaveta,2023,m,15,20293.0
TaitaTaveta,2023,m,20,17492.0
TaitaTaveta,2023,m,25,15040.0
TaitaTaveta,2023,m,30,14469.0
TaitaTaveta,2023,m,35,14278.0
TaitaTaveta,2023,m,40,11830.0
TaitaTaveta,2023,m,45,10174.0
TaitaTaveta,2023,m,50,8573.0
TaitaTaveta,2023,m,55,6507.0
TaitaTaveta,2023,m,60,4794.0
TaitaTaveta,2023,m,65,3239.0
TaitaTaveta,2023,m,70,1847.0
TaitaTaveta,2023,m,75,1155.0
TaitaTaveta,2023,m,80,540.0
TaitaTaveta,2023,m,85,239.0
TaitaTaveta,2023,m,90,129.0
TanaRiver,2023,f,00,11502.0
TanaRiver,2023,f,01,44305.0
TanaRiver,2023,f,05,53658.0
TanaRiver,2023,f,10,47938.0
TanaRiver,2023,f,15,37718.0
TanaRiver,2023,f,20,31511.0
TanaRiver,2023,f,25,25678.0
TanaRiver,2023,f,30,19433.0
TanaRiver,2023,f,35,16729.0
TanaRiver,2023,f,40,12832.0
TanaRiver,2023,f,45,10340.0
TanaRiver,2023,f,50,8597.0
TanaRiver,2023,f,55,6026.0
TanaRiver,2023,f,60,5556.0
TanaRiver,2023,f,65,3106.0
TanaRiver,2023,f,70,2201.0
TanaRiver,2023,f,75,1050.0
TanaRiver,2023,f,80,606.0
TanaRiver,2023,f,85,509.0
TanaRiver,2023,f,90,474.0
TanaRiver,2023,m,00,12297.0
TanaRiver,2023,m,01,47327.0
TanaRiver,2023,m,05,58027.0
TanaRiver,2023,m,10,51800.0
TanaRiver,2023,m,15,40302.0
TanaRiver,2023,m,20,32268.0
TanaRiver,2023,m,25,23686.0
TanaRiver,2023,m,30,18989.0
TanaRiver,2023,m,35,16795.0
TanaRiver,2023,m,40,14178.0
TanaRiver,2023,m,45,10890.0
TanaRiver,2023,m,50,9392.0
TanaRiver,2023,m,55,6804.0
TanaRiver,2023,m,60,5812.0
TanaRiver,2023,m,65,2911.0
TanaRiver,2023,m,70,2053.0
TanaRiver,2023,m,75,1174.0
TanaRiver,2023,m,80,550.0
TanaRiver,2023,m,85,346.0
TanaRiver,2023,m,90,250.0
Tharaka-Nithi,2023,f,00,3719.0
Tharaka-Nithi,2023,f,01,14325.0
Tharaka-Nithi,2023,f,05,18283.0
Tharaka-Nithi,2023,f,10,20351.0
Tharaka-Nithi,2023,f,15,19802.0
Tharaka-Nithi,2023,f,20,14290.0
Tharaka-Nithi,2023,f,25,11779.0
Tharaka-Nithi,2023,f,30,11955.0
Tharaka-Nithi,2023,f,35,12049.0
Tharaka-Nithi,2023,f,40,9793.0
Tharaka-Nithi,2023,f,45,9576.0
Tharaka-Nithi,2023,f,50,7011.0
Tharaka-Nithi,2023,f,55,6501.0
Tharaka-Nithi,2023,f,60,4861.0
Tharaka-Nithi,2023,f,65,3759.0
Tharaka-Nithi,2023,f,70,2640.0
Tharaka-Nithi,2023,f,75,1633.0
Tharaka-Nithi,2023,f,80,1168.0
Tharaka-Nithi,2023,f,85,778.0
Tharaka-Nithi,2023,f,90,509.0
Tharaka-Nithi,2023,m,00,3732.0
Tharaka-Nithi,2023,m,01,14364.0
Tharaka-Nithi,2023,m,05,18491.0
Tharaka-Nithi,2023,m,10,20415.0
Tharaka-Nithi,2023,m,15,19479.0
Tharaka-Nithi,2023,m,20,14392.0
Tharaka-Nithi,2023,m,25,11571.0
Tharaka-Nithi,2023,m,30,11719.0
Tharaka-Nithi,2023,m,35,11719.0
Tharaka-Nithi,2023,m,40,9940.0
Tharaka-Nithi,2023,m,45,9028.0
Tharaka-Nithi,2023,m,50,7054.0
Tharaka-Nithi,2023,m,55,6278.0
Tharaka-Nithi,2023,m,60,4671.0
Tharaka-Nithi,2023,m,65,3147.0
Tharaka-Nithi,2023,m,70,2046.0
Tharaka-Nithi,2023,m,75,1281.0
Tharaka-Nithi,2023,m,80,660.0
Tharaka-Nithi,2023,m,85,349.0
Tharaka-Nithi,2023,m,90,213.0
TransNzoia,2023,f,00,14680.0
TransNzoia,2023,f,01,56544.0
TransNzoia,2023,f,05,74606.0
TransNzoia,2023,f,10,77936.0
TransNzoia,2023,f,15,70457.0
TransNzoia,2023,f,20,48767.0
TransNzoia,2023,f,25,38798.0
TransNzoia,2023,f,30,35099.0
TransNzoia,2023,f,35,28747.0
TransNzoia,2023,f,40,25954.0
TransNzoia,2023,f,45,20319.0
TransNzoia,2023,f,50,17585.0
TransNzoia,2023,f,55,14414.0
TransNzoia,2023,f,60,10018.0
TransNzoia,2023,f,65,6382.0
TransNzoia,2023,f,70,3786.0
TransNzoia,2023,f,75,2678.0
TransNzoia,2023,f,80,1674.0
TransNzoia,2023,f,85,811.0
TransNzoia,2023,f,90,442.0
TransNzoia,2023,m,00,15022.0
TransNzoia,2023,m,01,57813.0
TransNzoia,2023,m,05,75085.0
TransNzoia,2023,m,10,78061.0
TransNzoia,2023,m,15,71140.0
TransNzoia,2023,m,20,48002.0
TransNzoia,2023,m,25,35422.0
TransNzoia,2023,m,30,33161.0
TransNzoia,2023,m,35,29452.0
TransNzoia,2023,m,40,25087.0
TransNzoia,2023,m,45,19601.0
TransNzoia,2023,m,50,15780.0
TransNzoia,2023,m,55,12816.0
TransNzoia,2023,m,60,9314.0
TransNzoia,2023,m,65,5665.0
TransNzoia,2023,m,70,3377.0
TransNzoia,2023,m,75,2082.0
TransNzoia,2023,m,80,997.0
TransNzoia,2023,m,85,473.0
TransNzoia,2023,m,90,260.0
Turkana,2023,f,00,15072.0
Turkana,2023,f,01,58056.0
Turkana,2023,f,05,75272.0
Turkana,2023,f,10,71351.0
Turkana,2023,f,15,61531.0
Turkana,2023,f,20,48537.0
Turkana,2023,f,25,40127.0
Turkana,2023,f,30,30527.0
Turkana,2023,f,35,25781.0
Turkana,2023,f,40,19464.0
Turkana,2023,f,45,14408.0
Turkana,2023,f,50,11255.0
Turkana,2023,f,55,7703.0
Turkana,2023,f,60,7011.0
Turkana,2023,f,65,4599.0
Turkana,2023,f,70,3316.0
Turkana,2023,f,75,1835.0
Turkana,2023,f,80,906.0
Turkana,2023,f,85,463.0
Turkana,2023,f,90,319.0
Turkana,2023,m,00,15378.0
Turkana,2023,m,01,59185.0
Turkana,2023,m,05,78585.0
Turkana,2023,m,10,78837.0
Turkana,2023,m,15,76101.0
Turkana,2023,m,20,60674.0
Turkana,2023,m,25,43966.0
Turkana,2023,m,30,31243.0
Turkana,2023,m,35,24048.0
Turkana,2023,m,40,19607.0
Turkana,2023,m,45,14021.0
Turkana,2023,m,50,11308.0
Turkana,2023,m,55,6866.0
Turkana,2023,m,60,5798.0
Turkana,2023,m,65,3377.0
Turkana,2023,m,70,2494.0
Turkana,2023,m,75,1453.0
Turkana,2023,m,80,563.0
Turkana,2023,m,85,252.0
Turkana,2023,m,90,166.0
UasinGishu,2023,f,00,16786.0
UasinGishu,2023,f,01,64659.0
UasinGishu,2023,f,05,76993.0
UasinGishu,2023,f,10,81593.0
UasinGishu,2023,f,15,81266.0
UasinGishu,2023,f,20,76102.0
UasinGishu,2023,f,25,60751.0
UasinGishu,2023,f,30,51681.0
UasinGishu,2023,f,35,42590.0
UasinGishu,2023,f,40,33550.0
UasinGishu,2023,f,45,27516.0
UasinGishu,2023,f,50,19939.0
UasinGishu,2023,f,55,15579.0
UasinGishu,2023,f,60,10038.0
UasinGishu,2023,f,65,6681.0
UasinGishu,2023,f,70,3798.0
UasinGishu,2023,f,75,3002.0
UasinGishu,2023,f,80,1961.0
UasinGishu,2023,f,85,897.0
UasinGishu,2023,f,90,466.0
UasinGishu,2023,m,00,17017.0
UasinGishu,2023,m,01,65493.0
UasinGishu,2023,m,05,78564.0
UasinGishu,2023,m,10,80362.0
UasinGishu,2023,m,15,78052.0
UasinGishu,2023,m,20,75709.0
UasinGishu,2023,m,25,60944.0
UasinGishu,2023,m,30,52448.0
UasinGishu,2023,m,35,45447.0
UasinGishu,2023,m,40,35980.0
UasinGishu,2023,m,45,28914.0
UasinGishu,2023,m,50,20807.0
UasinGishu,2023,m,55,15350.0
UasinGishu,2023,m,60,9742.0
UasinGishu,2023,m,65,6014.0
UasinGishu,2023,m,70,3516.0
UasinGishu,2023,m,75,2355.0
UasinGishu,2023,m,80,1143.0
UasinGishu,2023,m,85,500.0
UasinGishu,2023,m,90,254.0
Vihiga,2023,f,00,6805.0
Vihiga,2023,f,01,26212.0
Vihiga,2023,f,05,37620.0
Vihiga,2023,f,10,42432.0
Vihiga,2023,f,15,38558.0
Vihiga,2023,f,20,22484.0
Vihiga,2023,f,25,17509.0
Vihiga,2023,f,30,17377.0
Vihiga,2023,f,35,16339.0
Vihiga,2023,f,40,14691.0
Vihiga,2023,f,45,12637.0
Vihiga,2023,f,50,12858.0
Vihiga,2023,f,55,11551.0
Vihiga,2023,f,60,9858.0
Vihiga,2023,f,65,7257.0
Vihiga,2023,f,70,4458.0
Vihiga,2023,f,75,3461.0
Vihiga,2023,f,80,2276.0
Vihiga,2023,f,85,1083.0
Vihiga,2023,f,90,553.0
Vihiga,2023,m,00,6747.0
Vihiga,2023,m,01,25968.0
Vihiga,2023,m,05,37272.0
Vihiga,2023,m,10,41690.0
Vihiga,2023,m,15,38196.0
Vihiga,2023,m,20,22565.0
Vihiga,2023,m,25,14992.0
Vihiga,2023,m,30,15080.0
Vihiga,2023,m,35,14872.0
Vihiga,2023,m,40,13077.0
Vihiga,2023,m,45,11247.0
Vihiga,2023,m,50,10176.0
Vihiga,2023,m,55,9012.0
Vihiga,2023,m,60,7898.0
Vihiga,2023,m,65,5856.0
Vihiga,2023,m,70,3898.0
Vihiga,2023,m,75,2473.0
Vihiga,2023,m,80,1195.0
Vihiga,2023,m,85,569.0
Vihiga,2023,m,90,309.0
Wajir,2023,f,00,14144.0
Wajir,2023,f,01,54482.0
Wajir,2023,f,05,71076.0
Wajir,2023,f,10,63019.0
Wajir,2023,f,15,49339.0
Wajir,2023,f,20,35503.0
Wajir,2023,f,25,31370.0
Wajir,2023,f,30,24775.0
Wajir,2023,f,35,20770.0
Wajir,2023,f,40,15504.0
Wajir,2023,f,45,7880.0
Wajir,2023,f,50,6825.0
Wajir,2023,f,55,3787.0
Wajir,2023,f,60,3132.0
Wajir,2023,f,65,1423.0
Wajir,2023,f,70,1186.0
Wajir,2023,f,75,496.0
Wajir,2023,f,80,275.0
Wajir,2023,f,85,269.0
Wajir,2023,f,90,342.0
Wajir,2023,m,00,14277.0
Wajir,2023,m,01,54945.0
Wajir,2023,m,05,74700.0
Wajir,2023,m,10,76894.0
Wajir,2023,m,15,64903.0
Wajir,2023,m,20,40055.0
Wajir,2023,m,25,30738.0
Wajir,2023,m,30,26553.0
Wajir,2023,m,35,20167.0
Wajir,2023,m,40,19685.0
Wajir,2023,m,45,11143.0
Wajir,2023,m,50,11542.0
Wajir,2023,m,55,5824.0
Wajir,2023,m,60,5612.0
Wajir,2023,m,65,2249.0
Wajir,2023,m,70,1757.0
Wajir,2023,m,75,953.0
Wajir,2023,m,80,395.0
Wajir,2023,m,85,241.0
Wajir,2023,m,90,211.0
WestPokot,2023,f,00,13857.0
WestPokot,2023,f,01,53372.0
WestPokot,2023,f,05,61061.0
WestPokot,2023,f,10,54163.0
WestPokot,2023,f,15,42643.0
WestPokot,2023,f,20,34084.0
WestPokot,2023,f,25,25709.0
WestPokot,2023,f,30,20568.0
WestPokot,2023,f,35,14978.0
WestPokot,2023,f,40,12689.0
WestPokot,2023,f,45,11235.0
WestPokot,2023,f,50,8491.0
WestPokot,2023,f,55,5836.0
WestPokot,2023,f,60,5408.0
WestPokot,2023,f,65,4098.0
WestPokot,2023,f,70,2606.0
WestPokot,2023,f,75,1439.0
WestPokot,2023,f,80,805.0
WestPokot,2023,f,85,453.0
WestPokot,2023,f,90,326.0
WestPokot,2023,m,00,14051.0
WestPokot,2023,m,01,54075.0
WestPokot,2023,m,05,61244.0
WestPokot,2023,m,10,54203.0
WestPokot,2023,m,15,43212.0
WestPokot,2023,m,20,32618.0
WestPokot,2023,m,25,24843.0
WestPokot,2023,m,30,20730.0
WestPokot,2023,m,35,15164.0
WestPokot,2023,m,40,12620.0
WestPokot,2023,m,45,11159.0
WestPokot,2023,m,50,8123.0
WestPokot,2023,m,55,5632.0
WestPokot,2023,m,60,4419.0
WestPokot,2023,m,65,3105.0
WestPokot,2023,m,70,2069.0
WestPokot,2023,m,75,1139.0
WestPokot,2023,m,80,457.0
WestPokot,2023,m,85,200.0
WestPokot,2023,m,90,117.0
Baringo,2024,f,00,10437.0
Baringo,2024,f,01,40044.0
Baringo,2024,f,05,49746.0
Baringo,2024,f,10,50151.0
Baringo,2024,f,15,44502.0
Baringo,2024,f,20,34365.0
Baringo,2024,f,25,26117.0
Baringo,2024,f,30,20745.0
Baringo,2024,f,35,17276.0
Baringo,2024,f,40,14231.0
Baringo,2024,f,45,12952.0
Baringo,2024,f,50,10782.0
Baringo,2024,f,55,7953.0
Baringo,2024,f,60,6261.0
Baringo,2024,f,65,4587.0
Baringo,2024,f,70,3024.0
Baringo,2024,f,75,1817.0
Baringo,2024,f,80,1151.0
Baringo,2024,f,85,724.0
Baringo,2024,f,90,529.0
Baringo,2024,m,00,10952.0
Baringo,2024,m,01,41999.0
Baringo,2024,m,05,52101.0
Baringo,2024,m,10,52718.0
Baringo,2024,m,15,47525.0
Baringo,2024,m,20,36065.0
Baringo,2024,m,25,25482.0
Baringo,2024,m,30,20900.0
Baringo,2024,m,35,17745.0
Baringo,2024,m,40,14462.0
Baringo,2024,m,45,12331.0
Baringo,2024,m,50,9693.0
Baringo,2024,m,55,7597.0
Baringo,2024,m,60,6048.0
Baringo,2024,m,65,4157.0
Baringo,2024,m,70,2704.0
Baringo,2024,m,75,1569.0
Baringo,2024,m,80,685.0
Baringo,2024,m,85,333.0
Baringo,2024,m,90,207.0
Bomet,2024,f,00,12676.0
Bomet,2024,f,01,48633.0
Bomet,2024,f,05,63237.0
Bomet,2024,f,10,68749.0
Bomet,2024,f,15,64482.0
Bomet,2024,f,20,48846.0
Bomet,2024,f,25,39211.0
Bomet,2024,f,30,35893.0
Bomet,2024,f,35,22470.0
Bomet,2024,f,40,21602.0
Bomet,2024,f,45,20076.0
Bomet,2024,f,50,12945.0
Bomet,2024,f,55,11935.0
Bomet,2024,f,60,8431.0
Bomet,2024,f,65,5812.0
Bomet,2024,f,70,3667.0
Bomet,2024,f,75,2636.0
Bomet,2024,f,80,1870.0
Bomet,2024,f,85,1070.0
Bomet,2024,f,90,587.0
Bomet,2024,m,00,13118.0
Bomet,2024,m,01,50306.0
Bomet,2024,m,05,65755.0
Bomet,2024,m,10,68585.0
Bomet,2024,m,15,65085.0
Bomet,2024,m,20,46895.0
Bomet,2024,m,25,35772.0
Bomet,2024,m,30,32491.0
Bomet,2024,m,35,27750.0
Bomet,2024,m,40,22620.0
Bomet,2024,m,45,19735.0
Bomet,2024,m,50,12600.0
Bomet,2024,m,55,10543.0
Bomet,2024,m,60,7868.0
Bomet,2024,m,65,5055.0
Bomet,2024,m,70,3153.0
Bomet,2024,m,75,1931.0
Bomet,2024,m,80,918.0
Bomet,2024,m,85,461.0
Bomet,2024,m,90,271.0
Bungoma,2024,f,00,29322.0
Bungoma,2024,f,01,112496.0
Bungoma,2024,f,05,153073.0
Bungoma,2024,f,10,162958.0
Bungoma,2024,f,15,147477.0
Bungoma,2024,f,20,97271.0
Bungoma,2024,f,25,75527.0
Bungoma,2024,f,30,69076.0
Bungoma,2024,f,35,54431.0
Bungoma,2024,f,40,50685.0
Bungoma,2024,f,45,40700.0
Bungoma,2024,f,50,36495.0
Bungoma,2024,f,55,31484.0
Bungoma,2024,f,60,22819.0
Bungoma,2024,f,65,14862.0
Bungoma,2024,f,70,8485.0
Bungoma,2024,f,75,6173.0
Bungoma,2024,f,80,3747.0
Bungoma,2024,f,85,1738.0
Bungoma,2024,f,90,920.0
Bungoma,2024,m,00,29284.0
Bungoma,2024,m,01,112301.0
Bungoma,2024,m,05,153812.0
Bungoma,2024,m,10,160499.0
Bungoma,2024,m,15,147435.0
Bungoma,2024,m,20,93472.0
Bungoma,2024,m,25,65666.0
Bungoma,2024,m,30,60308.0
Bungoma,2024,m,35,53001.0
Bungoma,2024,m,40,45429.0
Bungoma,2024,m,45,37877.0
Bungoma,2024,m,50,30136.0
Bungoma,2024,m,55,26740.0
Bungoma,2024,m,60,19556.0
Bungoma,2024,m,65,11642.0
Bungoma,2024,m,70,6423.0
Bungoma,2024,m,75,4538.0
Bungoma,2024,m,80,2164.0
Bungoma,2024,m,85,949.0
Bungoma,2024,m,90,523.0
Busia,2024,f,00,13130.0
Busia,2024,f,01,50374.0
Busia,2024,f,05,67446.0
Busia,2024,f,10,73340.0
Busia,2024,f,15,69328.0
Busia,2024,f,20,46587.0
Busia,2024,f,25,36321.0
Busia,2024,f,30,32395.0
Busia,2024,f,35,25605.0
Busia,2024,f,40,22815.0
Busia,2024,f,45,17999.0
Busia,2024,f,50,18291.0
Busia,2024,f,55,15458.0
Busia,2024,f,60,11629.0
Busia,2024,f,65,7829.0
Busia,2024,f,70,4844.0
Busia,2024,f,75,3301.0
Busia,2024,f,80,2011.0
Busia,2024,f,85,1028.0
Busia,2024,f,90,588.0
Busia,2024,m,00,13060.0
Busia,2024,m,01,50081.0
Busia,2024,m,05,65880.0
Busia,2024,m,10,71303.0
Busia,2024,m,15,67320.0
Busia,2024,m,20,43374.0
Busia,2024,m,25,29625.0
Busia,2024,m,30,27078.0
Busia,2024,m,35,24749.0
Busia,2024,m,40,20614.0
Busia,2024,m,45,15730.0
Busia,2024,m,50,13806.0
Busia,2024,m,55,11887.0
Busia,2024,m,60,8801.0
Busia,2024,m,65,5537.0
Busia,2024,m,70,3447.0
Busia,2024,m,75,2378.0
Busia,2024,m,80,1122.0
Busia,2024,m,85,512.0
Busia,2024,m,90,285.0
Elgeyo-Marakwet,2024,f,00,6264.0
Elgeyo-Marakwet,2024,f,01,24032.0
Elgeyo-Marakwet,2024,f,05,29938.0
Elgeyo-Marakwet,2024,f,10,30578.0
Elgeyo-Marakwet,2024,f,15,28730.0
Elgeyo-Marakwet,2024,f,20,21800.0
Elgeyo-Marakwet,2024,f,25,16660.0
Elgeyo-Marakwet,2024,f,30,14033.0
Elgeyo-Marakwet,2024,f,35,11353.0
Elgeyo-Marakwet,2024,f,40,9713.0
Elgeyo-Marakwet,2024,f,45,8939.0
Elgeyo-Marakwet,2024,f,50,6488.0
Elgeyo-Marakwet,2024,f,55,5738.0
Elgeyo-Marakwet,2024,f,60,4290.0
Elgeyo-Marakwet,2024,f,65,3104.0
Elgeyo-Marakwet,2024,f,70,2098.0
Elgeyo-Marakwet,2024,f,75,1442.0
Elgeyo-Marakwet,2024,f,80,895.0
Elgeyo-Marakwet,2024,f,85,474.0
Elgeyo-Marakwet,2024,f,90,285.0
Elgeyo-Marakwet,2024,m,00,6349.0
Elgeyo-Marakwet,2024,m,01,24348.0
Elgeyo-Marakwet,2024,m,05,30829.0
Elgeyo-Marakwet,2024,m,10,30400.0
Elgeyo-Marakwet,2024,m,15,28967.0
Elgeyo-Marakwet,2024,m,20,23314.0
Elgeyo-Marakwet,2024,m,25,16819.0
Elgeyo-Marakwet,2024,m,30,13937.0
Elgeyo-Marakwet,2024,m,35,12175.0
Elgeyo-Marakwet,2024,m,40,10060.0
Elgeyo-Marakwet,2024,m,45,8906.0
Elgeyo-Marakwet,2024,m,50,5992.0
Elgeyo-Marakwet,2024,m,55,5447.0
Elgeyo-Marakwet,2024,m,60,4035.0
Elgeyo-Marakwet,2024,m,65,2916.0
Elgeyo-Marakwet,2024,m,70,1698.0
Elgeyo-Marakwet,2024,m,75,1155.0
Elgeyo-Marakwet,2024,m,80,521.0
Elgeyo-Marakwet,2024,m,85,217.0
Elgeyo-Marakwet,2024,m,90,119.0
Embu,2024,f,00,7092.0
Embu,2024,f,01,27208.0
Embu,2024,f,05,32180.0
Embu,2024,f,10,35704.0
Embu,2024,f,15,37199.0
Embu,2024,f,20,29913.0
Embu,2024,f,25,24531.0
Embu,2024,f,30,24875.0
Embu,2024,f,35,26560.0
Embu,2024,f,40,21781.0
Embu,2024,f,45,19044.0
Embu,2024,f,50,17392.0
Embu,2024,f,55,14300.0
Embu,2024,f,60,9295.0
Embu,2024,f,65,7278.0
Embu,2024,f,70,4702.0
Embu,2024,f,75,2970.0
Embu,2024,f,80,2275.0
Embu,2024,f,85,1580.0
Embu,2024,f,90,973.0
Embu,2024,m,00,7311.0
Embu,2024,m,01,28038.0
Embu,2024,m,05,32616.0
Embu,2024,m,10,36140.0
Embu,2024,m,15,38069.0
Embu,2024,m,20,32621.0
Embu,2024,m,25,26888.0
Embu,2024,m,30,26191.0
Embu,2024,m,35,27388.0
Embu,2024,m,40,22784.0
Embu,2024,m,45,18903.0
Embu,2024,m,50,15996.0
Embu,2024,m,55,13417.0
Embu,2024,m,60,8579.0
Embu,2024,m,65,6390.0
Embu,2024,m,70,3348.0
Embu,2024,m,75,2214.0
Embu,2024,m,80,1219.0
Embu,2024,m,85,613.0
Embu,2024,m,90,324.0
Garissa,2024,f,00,15902.0
Garissa,2024,f,01,61010.0
Garissa,2024,f,05,82612.0
Garissa,2024,f,10,74243.0
Garissa,2024,f,15,64724.0
Garissa,2024,f,20,49411.0
Garissa,2024,f,25,41553.0
Garissa,2024,f,30,30146.0
Garissa,2024,f,35,29348.0
Garissa,2024,f,40,22556.0
Garissa,2024,f,45,12561.0
Garissa,2024,f,50,12208.0
Garissa,2024,f,55,4913.0
Garissa,2024,f,60,6310.0
Garissa,2024,f,65,2188.0
Garissa,2024,f,70,2706.0
Garissa,2024,f,75,1033.0
Garissa,2024,f,80,656.0
Garissa,2024,f,85,1108.0
Garissa,2024,f,90,1234.0
Garissa,2024,m,00,17649.0
Garissa,2024,m,01,67680.0
Garissa,2024,m,05,94921.0
Garissa,2024,m,10,94371.0
Garissa,2024,m,15,80646.0
Garissa,2024,m,20,58116.0
Garissa,2024,m,25,36281.0
Garissa,2024,m,30,28788.0
Garissa,2024,m,35,24428.0
Garissa,2024,m,40,25702.0
Garissa,2024,m,45,15730.0
Garissa,2024,m,50,17442.0
Garissa,2024,m,55,7905.0
Garissa,2024,m,60,9069.0
Garissa,2024,m,65,3043.0
Garissa,2024,m,70,3278.0
Garissa,2024,m,75,1471.0
Garissa,2024,m,80,748.0
Garissa,2024,m,85,855.0
Garissa,2024,m,90,701.0
HomaBay,2024,f,00,17259.0
HomaBay,2024,f,01,66217.0
HomaBay,2024,f,05,84701.0
HomaBay,2024,f,10,91027.0
HomaBay,2024,f,15,77926.0
HomaBay,2024,f,20,57406.0
HomaBay,2024,f,25,45587.0
HomaBay,2024,f,30,42956.0
HomaBay,2024,f,35,30338.0
HomaBay,2024,f,40,26400.0
HomaBay,2024,f,45,21250.0
HomaBay,2024,f,50,17563.0
HomaBay,2024,f,55,16974.0
HomaBay,2024,f,60,14065.0
HomaBay,2024,f,65,10194.0
HomaBay,2024,f,70,6500.0
HomaBay,2024,f,75,4069.0
HomaBay,2024,f,80,2393.0
HomaBay,2024,f,85,1251.0
HomaBay,2024,f,90,732.0
HomaBay,2024,m,00,17450.0
HomaBay,2024,m,01,66918.0
HomaBay,2024,m,05,84164.0
